MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/18/2025 0:48:52,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,124,169,159,0,nan,nan,0.21
9/18/2025 0:48:53,1.16.3,FR1 Right,0,4.03,1,1,Pellet,Left,124,169,160,0,0.24,39,nan
9/18/2025 0:49:17,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,124,170,160,0,nan,nan,0.00
9/18/2025 0:49:18,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,124,170,161,0,0.06,24,nan
9/18/2025 0:49:40,1.16.3,FR1 Right,0,4.03,nan,1,Right,Left,124,171,161,0,nan,nan,0.00
9/18/2025 0:49:52,1.16.3,FR1 Right,0,4.03,nan,1,RightDuringDispense,Left,124,172,161,0,nan,nan,0.04
9/18/2025 0:50:04,1.16.3,FR1 Right,0,4.02,11,1,Pellet,Left,124,172,162,0,1.22,47,nan
9/18/2025 0:50:37,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,124,173,162,0,nan,nan,0.05
9/18/2025 0:50:39,1.16.3,FR1 Right,0,4.02,2,1,Pellet,Left,124,173,163,0,0.30,35,nan
9/18/2025 0:51:02,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,124,174,163,0,nan,nan,0.00
9/18/2025 0:51:05,1.16.3,FR1 Right,0,4.03,3,1,Pellet,Left,124,174,164,0,0.48,26,nan
9/18/2025 0:51:29,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,124,175,164,0,nan,nan,0.09
9/18/2025 0:51:30,1.16.3,FR1 Right,0,4.03,1,1,Pellet,Left,124,175,165,0,0.18,25,nan
9/18/2025 0:52:03,1.16.3,FR1 Right,0,4.03,nan,1,Right,Left,124,176,165,0,nan,nan,0.00
9/18/2025 0:52:04,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,124,176,166,0,0.67,34,nan
9/18/2025 0:52:30,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,124,177,166,0,nan,nan,0.00
9/18/2025 0:52:31,1.16.3,FR1 Right,0,4.03,1,1,Pellet,Left,124,177,167,0,0.24,27,nan
9/18/2025 0:53:01,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,124,178,167,0,nan,nan,0.00
9/18/2025 0:53:02,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,124,178,168,0,0.06,31,nan
9/18/2025 0:53:42,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,124,179,168,0,nan,nan,0.00
9/18/2025 0:53:43,1.16.3,FR1 Right,0,4.02,2,1,Pellet,Left,124,179,169,0,0.06,40,nan
9/18/2025 0:54:15,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,124,180,169,0,nan,nan,0.00
9/18/2025 0:54:15,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,124,180,170,0,0.06,33,nan
9/18/2025 0:54:51,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,124,181,170,0,nan,nan,0.24
9/18/2025 0:54:53,1.16.3,FR1 Right,0,4.03,1,1,Pellet,Left,124,181,171,0,1.28,38,nan
9/18/2025 1:11:26,1.16.3,FR1 Right,0,4.02,nan,1,Left,Left,125,181,171,0,nan,nan,0.00
9/18/2025 4:02:14,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,125,182,171,0,nan,nan,0.10
9/18/2025 4:02:15,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,125,182,172,0,0.06,11242,nan
9/18/2025 4:03:00,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,125,183,172,0,nan,nan,0.00
9/18/2025 4:03:01,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,125,183,173,0,0.36,46,nan
9/18/2025 4:03:29,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,125,184,173,0,nan,nan,0.00
9/18/2025 4:03:30,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,125,184,174,0,0.24,29,nan
9/18/2025 4:04:23,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,125,185,174,0,nan,nan,0.00
9/18/2025 4:04:25,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,125,185,175,0,0.48,55,nan
9/18/2025 4:04:56,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,125,186,175,0,nan,nan,0.00
9/18/2025 4:04:57,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,125,186,176,0,0.55,32,nan
9/18/2025 4:05:38,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,125,187,176,0,nan,nan,0.06
9/18/2025 4:05:39,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,125,187,177,0,0.18,42,nan
9/18/2025 4:06:22,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,125,188,177,0,nan,nan,0.00
9/18/2025 4:06:23,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,125,188,178,0,0.06,44,nan
9/18/2025 4:07:05,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,125,189,178,0,nan,nan,0.01
9/18/2025 4:07:06,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,125,189,179,0,0.36,43,nan
9/18/2025 4:07:35,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,125,190,179,0,nan,nan,0.00
9/18/2025 4:07:36,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,125,190,180,0,0.06,30,nan
9/18/2025 4:08:06,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,125,191,180,0,nan,nan,0.00
9/18/2025 4:08:07,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,125,191,181,0,0.24,31,nan
9/18/2025 4:08:51,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,125,192,181,0,nan,nan,0.00
9/18/2025 4:08:52,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,125,192,182,0,0.48,45,nan
9/18/2025 4:09:24,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,125,193,182,0,nan,nan,0.00
9/18/2025 4:09:26,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,125,193,183,0,0.67,34,nan
9/18/2025 4:10:00,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,125,194,183,0,nan,nan,0.00
9/18/2025 4:10:02,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,125,194,184,0,0.48,36,nan
9/18/2025 4:10:35,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,125,195,184,0,nan,nan,0.00
9/18/2025 4:10:36,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,125,195,185,0,0.61,34,nan
9/18/2025 4:11:12,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,125,196,185,0,nan,nan,0.00
9/18/2025 4:11:13,1.16.3,FR1 Right,0,4.02,2,1,Pellet,Left,125,196,186,0,0.61,37,nan
9/18/2025 4:11:46,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,125,197,186,0,nan,nan,0.00
9/18/2025 4:11:47,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,125,197,187,0,0.06,34,nan
9/18/2025 4:12:30,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,125,198,187,0,nan,nan,0.00
9/18/2025 4:12:31,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,125,198,188,0,0.36,44,nan
9/18/2025 8:25:50,1.16.3,FR1 Right,0,4.02,nan,1,Right,Left,125,199,188,0,nan,nan,0.15
9/18/2025 8:25:51,1.16.3,FR1 Right,0,4.02,1,1,Pellet,Left,125,199,189,0,0.73,15200,nan
9/18/2025 8:26:17,1.16.3,FR1 Right,0,4.01,nan,1,Right,Left,125,200,189,0,nan,nan,0.02
9/18/2025 8:26:20,1.16.3,FR1 Right,0,4.01,1,1,Pellet,Left,125,200,190,0,1.59,29,nan
9/18/2025 10:15:41,1.16.3,FR1 Right,0,4.01,nan,1,Right,Left,125,201,190,0,nan,nan,0.26
9/18/2025 10:15:44,1.16.3,FR1 Right,0,4.01,1,1,Pellet,Left,125,201,191,0,1.83,6564,nan
9/18/2025 10:16:43,1.16.3,FR1 Right,0,4.01,nan,1,Right,Left,125,202,191,0,nan,nan,0.00
9/18/2025 10:16:45,1.16.3,FR1 Right,0,4.01,1,1,Pellet,Left,125,202,192,0,0.85,61,nan
9/18/2025 12:18:23,1.16.3,FR1 Right,0,4.00,nan,1,Left,Left,126,202,192,0,nan,nan,0.05
9/18/2025 12:18:24,1.16.3,FR1 Right,0,4.00,nan,1,Left,Left,127,202,192,0,nan,nan,0.00
9/18/2025 12:18:27,1.16.3,FR1 Right,0,4.00,nan,1,Left,Left,128,202,192,0,nan,nan,0.00
9/18/2025 12:18:30,1.16.3,FR1 Right,0,4.00,nan,1,Left,Left,129,202,192,0,nan,nan,0.16
9/18/2025 12:18:34,1.16.3,FR1 Right,0,4.00,nan,1,Left,Left,130,202,192,0,nan,nan,0.00
9/18/2025 13:15:17,1.16.3,FR1 Right,0,4.00,nan,1,Right,Left,130,203,192,0,nan,nan,0.00
9/18/2025 13:15:20,1.16.3,FR1 Right,0,4.00,1,1,Pellet,Left,130,203,193,0,1.83,10715,nan
9/18/2025 13:36:15,1.16.3,FR1 Right,0,4.00,nan,1,Right,Left,130,204,193,0,nan,nan,0.00
9/18/2025 13:36:16,1.16.3,FR1 Right,0,4.00,1,1,Pellet,Left,130,204,194,0,0.06,1256,nan
9/18/2025 13:56:53,1.16.3,FR1 Right,0,4.00,nan,1,Right,Left,130,205,194,0,nan,nan,0.00
9/18/2025 13:56:55,1.16.3,FR1 Right,0,4.00,1,1,Pellet,Left,130,205,195,0,0.67,1239,nan
